4.5937 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.1996 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000230BEF84CA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000230BEF84C40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000230BEF84970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000230C58EA0D0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.1997 	EXP 	window1: mouseVisible = True
5.1998 	EXP 	window1: backgroundImage = ''
5.1998 	EXP 	window1: backgroundFit = 'none'
5.2002 	EXP 	window1: mouseVisible = False
5.2002 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.2003 	EXP 	window1: recordFrameIntervals = False
5.3652 	EXP 	window1: recordFrameIntervals = True
5.5491 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
5.5491 	EXP 	window1: recordFrameIntervals = False
7.0062 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='"The cat saw the mouse in the corner"', units='height', win=Window(...), wrapWidth=1)
7.0117 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='"The bank was closed for renovation."', units='height', win=Window(...), wrapWidth=1)
7.0153 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="'The plane flew over the bank.'", units='height', win=Window(...), wrapWidth=1)
7.0190 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="'Computer'\n", units='height', win=Window(...), wrapWidth=1)
7.0583 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="'Money'\n", units='height', win=Window(...), wrapWidth=1)
7.0759 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Plane\n', units='height', win=Window(...), wrapWidth=1)
7.0840 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
7.0841 	EXP 	New trial (rep=0, index=0): None
7.0867 	EXP 	textbox: autoLog = True
7.0867 	EXP 	textbox_2: autoLog = True
7.0867 	EXP 	textbox_3: autoLog = True
7.0867 	EXP 	text: autoDraw = True
9.3671 	DATA 	Keypress: space
10.0971 	EXP 	text: autoDraw = False
12.0964 	EXP 	text_2: autoDraw = True
15.1120 	EXP 	text_2: autoDraw = False
17.0946 	EXP 	text_3: autoDraw = True
20.0937 	EXP 	text_3: autoDraw = False
22.0929 	EXP 	text: autoDraw = False
22.0929 	EXP 	text_2: autoDraw = False
22.0929 	EXP 	text_3: autoDraw = False
22.0929 	EXP 	text_4: autoDraw = True
25.0918 	EXP 	text_4: autoDraw = False
25.0918 	EXP 	textbox: autoDraw = True
26.7125 	DATA 	Keypress: t
26.9943 	DATA 	Keypress: h
27.1614 	DATA 	Keypress: e
27.3105 	DATA 	Keypress: space
28.8435 	DATA 	Keypress: m
29.1597 	DATA 	Keypress: o
29.3785 	DATA 	Keypress: u
29.5277 	DATA 	Keypress: s
29.8261 	DATA 	Keypress: e
29.9929 	DATA 	Keypress: space
30.3929 	DATA 	Keypress: s
30.6096 	DATA 	Keypress: a
30.9422 	DATA 	Keypress: w
31.0930 	DATA 	Keypress: space
33.0254 	DATA 	Keypress: o
33.2758 	DATA 	Keypress: n
33.4250 	DATA 	Keypress: space
33.7920 	DATA 	Keypress: t
33.9746 	DATA 	Keypress: h
34.0923 	DATA 	Keypress: e
34.1929 	DATA 	Keypress: space
34.6426 	DATA 	Keypress: c
34.7912 	DATA 	Keypress: o
34.9595 	DATA 	Keypress: m
35.0886 	EXP 	text_5: autoDraw = True
35.1052 	EXP 	textbox: autoDraw = False
35.1567 	DATA 	Keypress: p
35.3914 	DATA 	Keypress: u
35.6412 	DATA 	Keypress: t
35.8246 	DATA 	Keypress: e
36.0077 	DATA 	Keypress: r
38.0876 	EXP 	text_5: autoDraw = False
38.0876 	EXP 	textbox_2: autoDraw = True
39.7898 	DATA 	Keypress: backspace
39.9224 	DATA 	Keypress: backspace
40.0736 	DATA 	Keypress: backspace
40.2401 	DATA 	Keypress: backspace
40.4237 	DATA 	Keypress: backspace
40.5899 	DATA 	Keypress: backspace
40.7559 	DATA 	Keypress: backspace
40.9405 	DATA 	Keypress: backspace
41.1079 	DATA 	Keypress: backspace
41.6726 	DATA 	Keypress: b
41.8043 	DATA 	Keypress: a
41.9551 	DATA 	Keypress: n
42.1721 	DATA 	Keypress: k
42.3569 	DATA 	Keypress: space
43.8542 	DATA 	Keypress: w
44.0719 	DATA 	Keypress: a
44.2566 	DATA 	Keypress: a
44.5059 	DATA 	Keypress: s
44.9217 	DATA 	Keypress: backspace
45.0559 	DATA 	Keypress: backspace
45.1213 	DATA 	Keypress: s
45.2882 	DATA 	Keypress: space
45.5887 	DATA 	Keypress: g
45.7389 	DATA 	Keypress: e
45.9388 	DATA 	Keypress: t
46.0884 	DATA 	Keypress: t
46.3217 	DATA 	Keypress: i
46.5381 	DATA 	Keypress: n
46.7207 	DATA 	Keypress: g
46.8884 	DATA 	Keypress: space
47.3716 	DATA 	Keypress: r
47.5370 	DATA 	Keypress: e
47.6872 	DATA 	Keypress: n
47.9203 	DATA 	Keypress: o
48.0841 	EXP 	text_6: autoDraw = True
48.1006 	EXP 	textbox_2: autoDraw = False
48.1694 	DATA 	Keypress: v
48.2867 	DATA 	Keypress: a
48.4202 	DATA 	Keypress: t
48.5870 	DATA 	Keypress: e
48.7696 	DATA 	Keypress: d
51.0831 	EXP 	textbox_3: autoDraw = True
51.0998 	EXP 	text_6: autoDraw = False
52.4194 	DATA 	Keypress: backspace
53.1697 	DATA 	Keypress: backspace
53.3530 	DATA 	Keypress: backspace
53.5186 	DATA 	Keypress: backspace
53.7200 	DATA 	Keypress: backspace
53.8702 	DATA 	Keypress: backspace
54.0363 	DATA 	Keypress: backspace
54.5193 	DATA 	Keypress: t
54.6680 	DATA 	Keypress: h
54.8179 	DATA 	Keypress: e
54.9187 	DATA 	Keypress: space
55.1680 	DATA 	Keypress: p
55.3346 	DATA 	Keypress: l
55.4682 	DATA 	Keypress: a
55.6178 	DATA 	Keypress: n
55.7676 	DATA 	Keypress: e
55.8675 	DATA 	Keypress: space
56.1178 	DATA 	Keypress: f
56.4003 	DATA 	Keypress: l
56.6016 	DATA 	Keypress: e
56.8172 	DATA 	Keypress: w
56.9515 	DATA 	Keypress: space
57.2349 	DATA 	Keypress: o
57.4508 	DATA 	Keypress: v
57.5837 	DATA 	Keypress: e
57.7835 	DATA 	Keypress: r
57.8847 	DATA 	Keypress: space
58.2836 	DATA 	Keypress: b
58.4000 	DATA 	Keypress: a
58.5510 	DATA 	Keypress: n
58.7665 	DATA 	Keypress: k
59.2337 	DATA 	Keypress: return
61.0818 	EXP 	New trial (rep=1, index=0): None
61.0964 	EXP 	textbox_3: autoDraw = False
61.0964 	EXP 	text_4: autoDraw = False
61.0964 	EXP 	textbox: autoDraw = False
61.0964 	EXP 	text_5: autoDraw = False
61.0964 	EXP 	textbox_2: autoDraw = False
61.0964 	EXP 	text_6: autoDraw = False
61.0964 	EXP 	textbox_3: autoDraw = False
61.0964 	EXP 	text: autoDraw = True
64.0954 	EXP 	text: autoDraw = False
66.0947 	EXP 	text_2: autoDraw = True
69.0938 	EXP 	text_2: autoDraw = False
71.0930 	EXP 	text_3: autoDraw = True
74.0919 	EXP 	text_3: autoDraw = False
76.0913 	EXP 	text: autoDraw = False
76.0913 	EXP 	text_2: autoDraw = False
76.0913 	EXP 	text_3: autoDraw = False
76.0913 	EXP 	text_4: autoDraw = True
79.0902 	EXP 	text_4: autoDraw = False
79.0902 	EXP 	textbox: autoDraw = True
79.5101 	DATA 	Keypress: t
79.6426 	DATA 	Keypress: h
80.2439 	DATA 	Keypress: e
80.3940 	DATA 	Keypress: space
80.7261 	DATA 	Keypress: c
80.8590 	DATA 	Keypress: a
81.0091 	DATA 	Keypress: t
81.1931 	DATA 	Keypress: space
81.2938 	DATA 	Keypress: s
81.5261 	DATA 	Keypress: a
81.7264 	DATA 	Keypress: w
81.8590 	DATA 	Keypress: space
82.1919 	DATA 	Keypress: t
82.3915 	DATA 	Keypress: h
82.5260 	DATA 	Keypress: e
82.6256 	DATA 	Keypress: space
82.8423 	DATA 	Keypress: m
83.0751 	DATA 	Keypress: o
83.2766 	DATA 	Keypress: u
83.3929 	DATA 	Keypress: s
83.6254 	DATA 	Keypress: e
83.7587 	DATA 	Keypress: space
84.1274 	DATA 	Keypress: o
84.3427 	DATA 	Keypress: n
84.4911 	DATA 	Keypress: space
84.6243 	DATA 	Keypress: t
84.7756 	DATA 	Keypress: h
84.9086 	DATA 	Keypress: e
85.0247 	DATA 	Keypress: space
