6.1690 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
6.8232 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E618F79E50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E618F79DF0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E618F79AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E61F6551C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8234 	EXP 	window1: mouseVisible = True
6.8234 	EXP 	window1: backgroundImage = ''
6.8234 	EXP 	window1: backgroundFit = 'none'
6.8236 	EXP 	window1: mouseVisible = False
6.8236 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.8236 	EXP 	window1: recordFrameIntervals = False
6.9888 	EXP 	window1: recordFrameIntervals = True
7.1721 	EXP 	Screen (0) actual frame rate measured at 60.08Hz
7.1721 	EXP 	window1: recordFrameIntervals = False
9.2507 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='"The cat saw the mouse in the corner"', units='height', win=Window(...), wrapWidth=1)
9.2609 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='"The bank was closed for renovation."', units='height', win=Window(...), wrapWidth=1)
9.2659 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="'The plane flew over the bank.'", units='height', win=Window(...), wrapWidth=1)
9.2709 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="'Computer'\n", units='height', win=Window(...), wrapWidth=1)
9.3113 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="'Money'\n", units='height', win=Window(...), wrapWidth=1)
9.3396 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Plane\n', units='height', win=Window(...), wrapWidth=1)
9.3488 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
9.3490 	EXP 	New trial (rep=0, index=0): None
9.3528 	EXP 	textbox: autoLog = True
9.3528 	EXP 	textbox_2: autoLog = True
9.3528 	EXP 	textbox_3: autoLog = True
9.3528 	EXP 	text: autoDraw = True
10.8748 	DATA 	Keypress: space
12.3534 	EXP 	text: autoDraw = False
14.3526 	EXP 	text_2: autoDraw = True
17.3520 	EXP 	text_2: autoDraw = False
19.3507 	EXP 	text_3: autoDraw = True
22.3499 	EXP 	text_3: autoDraw = False
24.3492 	EXP 	text: autoDraw = False
24.3492 	EXP 	text_2: autoDraw = False
24.3492 	EXP 	text_3: autoDraw = False
24.3492 	EXP 	text_4: autoDraw = True
27.3483 	EXP 	text_4: autoDraw = False
27.3483 	EXP 	textbox: autoDraw = True
28.3226 	DATA 	Keypress: t
28.5361 	DATA 	Keypress: h
29.1206 	DATA 	Keypress: e
29.3019 	DATA 	Keypress: space
29.7850 	DATA 	Keypress: m
30.0681 	DATA 	Keypress: o
30.2518 	DATA 	Keypress: u
30.4686 	DATA 	Keypress: s
30.7034 	DATA 	Keypress: e
30.8175 	DATA 	Keypress: space
31.1181 	DATA 	Keypress: s
31.3849 	DATA 	Keypress: a
31.6511 	DATA 	Keypress: w
31.7507 	DATA 	Keypress: space
32.0852 	DATA 	Keypress: t
32.2518 	DATA 	Keypress: h
32.4017 	DATA 	Keypress: e
32.4844 	DATA 	Keypress: space
32.7004 	DATA 	Keypress: a
32.9004 	DATA 	Keypress: c
33.2513 	DATA 	Keypress: backspace
33.3841 	DATA 	Keypress: backspace
33.8000 	DATA 	Keypress: c
33.8851 	DATA 	Keypress: a
34.0507 	DATA 	Keypress: t
34.2345 	DATA 	Keypress: space
34.6663 	DATA 	Keypress: o
34.8497 	DATA 	Keypress: n
34.9995 	DATA 	Keypress: space
35.4012 	DATA 	Keypress: c
35.5836 	DATA 	Keypress: o
35.7493 	DATA 	Keypress: m
36.3007 	DATA 	Keypress: p
36.6162 	DATA 	Keypress: u
36.9156 	DATA 	Keypress: t
37.0328 	DATA 	Keypress: e
37.2330 	DATA 	Keypress: r
37.3613 	EXP 	textbox: autoDraw = False
37.3613 	EXP 	text_5: autoDraw = True
40.3604 	EXP 	text_5: autoDraw = False
40.3604 	EXP 	textbox_2: autoDraw = True
41.3351 	DATA 	Keypress: t
41.4980 	DATA 	Keypress: h
41.6140 	DATA 	Keypress: e
41.7306 	DATA 	Keypress: space
41.9806 	DATA 	Keypress: p
42.1477 	DATA 	Keypress: l
